Folder,FileName,CreateDate,LastAccessDateTime,ModifiedTime,Size,FileHash
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtCore,qvariant.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,3268,ae3d5204cfb6a4848d96ee43a9c6bcc117f29e0a
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtCore,qvariantanimation.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,2253,329b2847601a5e67cc1310d1de1fe7df1ccf5429
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtCore,qversionnumber.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,3653,5f1c0c5d5a7b5b9e3701a04040bf36232ba68733
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtCore,qwaitcondition.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1619,048457b2062456cc71cc09dc2c84ea8aac126af9
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtCore,qwineventnotifier.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1631,dc86b14cacbf049554d94884a9f403da282566e6
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtCore,qxmlstream.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,13790,091038feaa5ada4ff2732056345a123e06343663
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbusabstractadaptor.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1309,804b4d07845f0c3dce4dc1bc7de15bbae7bbe7fc
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbusabstractinterface.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,7618,3afcf1cd783e849df01b33986b5311a2631a5afe
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbusargument.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,5046,55f81920fe3e3aec9d707ea1ba0b526db6458268
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbusconnection.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,9679,460620ec62d896cb26329edeef0cb2cec1eac865
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbusconnectioninterface.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,3048,99596b81f50130803d8a8653de73fd4704ac161a
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbuserror.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,2002,fd963b093271a856d290eb1dbdd4c370fb41248d
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbusextratypes.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,2590,2066b7614488586d221e1ef543a154eafe5898f0
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbusinterface.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1331,08329539edf54085b2280f102028500a43d9c080
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbusmessage.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,3087,c48bc4705c243dc64c4badfd23689ff6e7670acb
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbuspendingcall.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1799,5e400b049986ad3a756964de6f1cf33efa1e2243
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbusservicewatcher.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,2279,2c303e26127328a54250bf5deb5f058cd9879343
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qdbusunixfiledescriptor.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1489,0f4a5bdf40e32bd14fad5297212330ef91f40eaf
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qpydbuspendingreply.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1783,c4c90ce6f9778f112d9136c794c4e684476b55a0
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,qpydbusreply.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,5529,cac996e0759dbfd60077bc9ea9ffa526f308735f
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,QtDBus.toml,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,180,f1c2b8278ddfb73356741a014dc6a30ce22ab098
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDBus,QtDBusmod.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,2401,44ad6a8aeca1a01df8ec6ecf3f0ee81561fa12c3
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,abstractactioneditor.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1531,7e1daa5e9ee8703db4e14f0fd203218956c303f1
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,abstractformbuilder.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1497,ed2251492158103265e922ca19fe5f3e5e01088c
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,abstractformeditor.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,2067,978b04eba2b3db2c2f58ef8e915917680448e52b
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,abstractformwindow.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,4843,9416ae37708662095e04517efcf307600fa679fe
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,abstractformwindowcursor.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,2600,12d0f8d5cb37db4a6f1a24fde98e3ad52791e9d4
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,abstractformwindowmanager.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,3374,8c9b205af9b1f8c3c2d293aa2664b7d4daaed7e1
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,abstractobjectinspector.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1438,adf8ec13e8b3700ebabc685fc0d24dca020b0d8c
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,abstractpropertyeditor.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:41 2023,Thu Sep  8 08:41:02 2022,1780,6b868b889dacaebb099ed36d591a96e3fbe53225
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,abstractwidgetbox.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1433,5b910233001f949750286e076f6dd84b42afd120
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,container.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1677,0aa9ca47f944883996a6cdd8e204aa560562fd45
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,customwidget.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1938,14be3ed687d895d8f2741bc564209d8929c86daf
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,default_extensionfactory.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1474,7adf1ff91e1b8f5afe5334ef51361c7e587834c0
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,extension.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1616,06e856ee5d7ad51703c784de654886c507d790ef
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,formbuilder.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1382,4184a53feb69000d6d02d56687ecf86aa4e83687
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,membersheet.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2042,54414dc459e25338389cc2deb1c83cf88d4ee9bd
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,propertysheet.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2135,dc62e458fa1c47b5bf785927e6fd46f8ed8a50af
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,qextensionmanager.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,3474,1397a825da9539241609208d04e08ef3e3d68ebf
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,qpydesignercontainerextension.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1260,7c6a8cc827e1353a29642da724382e18eaea6e24
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,qpydesignercustomwidgetcollectionplugin.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1341,f3e101c3b456b5b9104b89e9c18cdfe4714e6884
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,qpydesignercustomwidgetplugin.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1267,b3f148af67afcaa3c7196635ae7dbbcd10ac1938
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,qpydesignermembersheetextension.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1274,07824748c373935c39ee6847326b42ac65503e49
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,qpydesignerpropertysheetextension.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1292,de39fe059231e0a8f26228fb9b67b441400e45dd
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,qpydesignertaskmenuextension.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1253,d0ca2f2f9f3a0c470288ea02f7afe43c62753813
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,QtDesigner.toml,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,201,053f9ed05ca494a65c9434016137d53d00a96475
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,QtDesignermod.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2882,d4d4a77a5975b99c3cdbae39598bb14ac3d88f3a
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtDesigner,taskmenu.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1337,7a996f570156e65a2392a0d25d6f59867d0f4dd5
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,opengl_types.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1447,265e8c4c3d2e16b54be8a10aeada0a6e15b925a2
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qabstractfileiconprovider.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1866,7058ac0ac4fa438838f4f1ee53f3a780dc029e85
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qabstracttextdocumentlayout.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,3825,1cf5a1ff2b57c9d9d1d83d45499823b2bfec403c
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qaction.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,4040,07d314c5c921166d8e84045076d76d371449add3
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qactiongroup.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2007,1aeefca9b2940f027fb9512eadbf5cbd497300c5
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qbackingstore.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1611,a5ed47e5467ec29f24e98756f5cf2317a9e181f4
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qbitmap.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1899,3a5069f70f87bc6bd6682beefee66dee38bb2dc0
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qbrush.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,11161,165d6a47347c515cd6fb586f920d1dd2c950a880
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qclipboard.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,3633,cedfd4b7cdf4e66293b1300cf61e15206a962b61
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qcolor.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,12597,8a981deac36cc7d6d10fb1fb2baa6ba82cfda787
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qcolorspace.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,4584,8e94e7d4f2c89a8a1175f89a7538021a9629f115
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qcolortransform.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1349,18352f988dbf03f8718ca828daee76930350e1d8
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qcursor.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,3132,48e7806718386ecccf23e11892de799d68f2975a
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qdesktopservices.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2485,2e46f406c318fe8b0bb10669d6f2f11f28bee282
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qdrag.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2026,fa06514c580d2d405e672ca1665f268847a0b11f
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qevent.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,23334,8f68a4f13433daffa624b1e5f9079b1e7d6194ba
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qeventpoint.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2568,0c3afa62cdd0d3a418770ff8c0b9507a45fb0bf5
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qfilesystemmodel.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,4951,a0374153d058bf05aa9e9ab988b5bc109a4ffec4
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qfont.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,6060,3343763947950c2abcdf6196bb30cde355690979
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qfontdatabase.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,3752,49ea048e8e030dc9f06ee8d7620dd914d055d4d7
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qfontinfo.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1541,b7f0cd52f359c34f984c0acb53bb32ad6ed44495
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qfontmetrics.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,6878,c32851240a9e85261e372e1e6e698940e147eeeb
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qgenericmatrix.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,26470,6fcd46ab7ed469a630f585d73f6e9ddee8797ea1
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qglyphrun.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2396,a99208eda8a2ad3ef42253f1d8a62ff2c7209283
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qguiapplication.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,9799,1b201aac79575e045eecb1b590c1a0f9638e6717
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qicon.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,4344,40c609fb3edfb9690a33fe77eea908362a0e96ed
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qiconengine.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2454,c37836fa4abde468ec9412cfb144d7c216088fe3
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qimage.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,13887,12f01843390cfb82754b7f310e0e3f6a147424d3
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qimageiohandler.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2839,f9627b2ce9d4da22c96bd065d9f27f2b0e628dac
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qimagereader.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,3491,1be0f47ad01a5ad786f08d06c37d043fda1dccff
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qimagewriter.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2739,87dfc45a130f65fe7e30c3adc70e21f4f60055b6
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qinputdevice.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2680,ed551cba9a9433824c986b7622ad504984c44ee7
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qinputmethod.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2380,8cb2c03e0e46d759e1060a78402847f5b34c09ec
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qkeysequence.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,7270,ca68edf120f237e9d2b1e669d3baad3f4fa9a0d3
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qmatrix4x4.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,10099,8832e3c9ed9852009b158dc588dc08925473cdad
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qmovie.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2948,b46ffeeb602c0246b9d8d144a5520223e89a17fc
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qoffscreensurface.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1630,6c4ecf0bca369809da5f5cddb747a36f4ca34c4a
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qopenglcontext.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2668,bb848d8663313bb30b75953d644748e53472d1e3
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpagedpaintdevice.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1733,ca5e39ac220f5fd7500f7288d526610200ca98a6
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpagelayout.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,3194,9f468c108308a7512e033647f7294805db468467
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpageranges.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2209,9eafdf28ffc059daafb0f2dda3a9fb6c7039e253
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpagesize.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,5807,f4a6cfb78ed085bf59fe88a28742835e7b964d09
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpaintdevice.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,2065,41d6215e87fdde7963fc5e7f45746a1e4619e356
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpaintdevicewindow.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:42 2023,Thu Sep  8 08:41:02 2022,1456,91a6c4993e637775d39365b33061613adee23bcb
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpaintengine.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:43 2023,Thu Sep  8 08:41:02 2022,5854,3e72932b4d0afc226d19e12149ed72b5fbc489df
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpainter.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:43 2023,Thu Sep  8 08:41:02 2022,21300,98e093e9c3f48603458e390bd1f5a51f93d876d0
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpainterpath.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:43 2023,Thu Sep  8 08:41:02 2022,6719,0570a31bf96105fadbda144f6168f0ab4a131109
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpalette.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:43 2023,Thu Sep  8 08:41:02 2022,4636,4cd475b2c7631d882f6be3651af8d06b2b4cf0a2
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpdfwriter.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:43 2023,Thu Sep  8 08:41:02 2022,1936,a0acd8d3cf94949f853abf6ddc0d7a2ff063c895
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpen.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:43 2023,Thu Sep  8 08:41:02 2022,3500,77dddd1b319e2a859554d97a966a819c548fcb51
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpicture.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:43 2023,Thu Sep  8 08:41:02 2022,2078,9bbb120e85f5a11173e6b4f6c235ffd2e2015d09
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpixelformat.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:43 2023,Thu Sep  8 08:41:02 2022,5654,eb44db5e7e2b593694ffd952a2bce8800970cd4a
C:\Source\repos\PyQt\Calc\Lib\site-packages\PyQt6\bindings\QtGui,qpixmap.sip,Thu Sep  8 08:41:02 2022,Sat Feb 11 16:38:43 2023,Thu Sep  8 08:41:02 2022,5028,975ebbf2bc052aff35e7558a0e65eefd98501ca6
